,id,username,description,followers,following,tweet_count,listed_count,verified,created_at,Tweet_ID,PoI,Created_at,Text,Retweets,Replies_Count,Likes_Count,Quotes
72,,,,,,,,,,2.03143308121147e+18,Vladimir Putin,2026-03-10 18:12:43+00:00,RT @ProjectLincoln: Sen. Coons: The clearest winner from this war in Iran is Russia. It's stunning that Trump is on the phone with Vladimir…,72.0,0.0,0.0,0.0
73,,,,,,,,,,2.0314330744251725e+18,Vladimir Putin,2026-03-10 18:12:41+00:00,RT @ProjectLincoln: Sen. Coons: The clearest winner from this war in Iran is Russia. It's stunning that Trump is on the phone with Vladimir…,72.0,0.0,0.0,0.0
74,,,,,,,,,,2.031433063704703e+18,Vladimir Putin,2026-03-10 18:12:39+00:00,@thegenesisbl0ck Vladimir Putin has more rizz than Trump? Gotta look up the word rizz now maybe I’ve had it wrong all this time.,0.0,0.0,0.0,0.0
75,,,,,,,,,,2.0314330604664755e+18,Vladimir Putin,2026-03-10 18:12:38+00:00,RT @ProjectLincoln: Sen. Coons: The clearest winner from this war in Iran is Russia. It's stunning that Trump is on the phone with Vladimir…,72.0,0.0,0.0,0.0
76,,,,,,,,,,2.0314330525182285e+18,Vladimir Putin,2026-03-10 18:12:36+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
77,,,,,,,,,,2.0314330490286085e+18,Vladimir Putin,2026-03-10 18:12:35+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
78,,,,,,,,,,2.0314330436475418e+18,Vladimir Putin,2026-03-10 18:12:34+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
79,,,,,,,,,,2.031433039205868e+18,Vladimir Putin,2026-03-10 18:12:33+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
80,,,,,,,,,,2.031433037553267e+18,Vladimir Putin,2026-03-10 18:12:33+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
81,,,,,,,,,,2.031433031777428e+18,Vladimir Putin,2026-03-10 18:12:31+00:00,"RT @iluminatibot: Vladimir Putin: 
""I want ordinary Western citizens to hear me.

You are told to blame Russia for your problems. That is a…",1818.0,0.0,0.0,0.0
82,,,,,,,,,,2.031433023632114e+18,Vladimir Putin,2026-03-10 18:12:29+00:00,"RT @mn_almustapha: If you want to destroy a nation, destroy the thinking of its youth. 

-Vladimir Lenin",1806.0,0.0,0.0,0.0
83,,,,,,,,,,2.0314330212080154e+18,Vladimir Putin,2026-03-10 18:12:29+00:00,"RT @aleksbrz11: 🚨BREAKING

Vladimir Putin:

I want ordinary citizens of Western countries to hear me... The truth is, the problems you are…",32.0,0.0,0.0,0.0
84,,,,,,,,,,2.0314330185195727e+18,Vladimir Putin,2026-03-10 18:12:28+00:00,RT @ProjectLincoln: Sen. Coons: The clearest winner from this war in Iran is Russia. It's stunning that Trump is on the phone with Vladimir…,72.0,0.0,0.0,0.0
85,,,,,,,,,,2.0314330146143642e+18,Vladimir Putin,2026-03-10 18:12:27+00:00,"RT @MAGAVoice: HOLY SHT 🚨 President Trump stuns the World by saying President Vladimir Putin wants to be helpful in the Middle East War

Ev…",3952.0,0.0,0.0,0.0
86,,,,,,,,,,2.0314330124084186e+18,Vladimir Putin,2026-03-10 18:12:27+00:00,"RT @SachSynapse: Vladimir Putin has instructed the Russian government to evaluate halting energy supplies to Europe preemptively, before th…",1.0,0.0,0.0,0.0
87,,,,,,,,,,2.0314330098078968e+18,Vladimir Putin,2026-03-10 18:12:26+00:00,"RT @mfa_russia: 📞 On March 10, Presidents of Russia &amp; Iran continued their discussion over the phone.

Vladimir Putin reaffirmed Russia’s p…",165.0,0.0,0.0,0.0
88,,,,,,,,,,2.0314330052235226e+18,Vladimir Putin,2026-03-10 18:12:25+00:00,"RT @JDunlap1974: Alexander Vindman tells MSNBC during an interview that Elon Musk might be giving “state secrets” to Vladimir Putin. 

He c…",3565.0,0.0,0.0,0.0
89,,,,,,,,,,2.0314330007311608e+18,Vladimir Putin,2026-03-10 18:12:24+00:00,"RT @mn_almustapha: If you want to destroy a nation, destroy the thinking of its youth. 

-Vladimir Lenin",1806.0,0.0,0.0,0.0
90,,,,,,,,,,2.0314330000307776e+18,Vladimir Putin,2026-03-10 18:12:24+00:00,"RT @IndiaTales7: 🚨Vladimir Putin directs Russian govt to assess immediate halt of energy supplies to Europe amid EU's planned bans.
https:/…",16.0,0.0,0.0,0.0
91,,,,,,,,,,2.031432999212925e+18,Vladimir Putin,2026-03-10 18:12:23+00:00,"RT @mn_almustapha: If you want to destroy a nation, destroy the thinking of its youth. 

-Vladimir Lenin",1806.0,0.0,0.0,0.0
92,,,,,,,,,,2.0314329931143785e+18,Vladimir Putin,2026-03-10 18:12:22+00:00,"RT @mfa_russia: 📞 On March 10, Presidents of Russia &amp; Iran continued their discussion over the phone.

Vladimir Putin reaffirmed Russia’s p…",165.0,0.0,0.0,0.0
93,,,,,,,,,,2.0314329773353288e+18,Vladimir Putin,2026-03-10 18:12:18+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
94,,,,,,,,,,2.0314329760939095e+18,Vladimir Putin,2026-03-10 18:12:18+00:00,"RT @atrupar: Coons: ""Right now, the clearest winner from this war in Iran is Russia. It's stunning that President Trump is on the phone wit…",3161.0,0.0,0.0,0.0
